a,b,c,ground truth lat,ground truth lon,camera lat,camera lon
19,-187,187,32.702979,-117.23385,,
18,-188,188,32.702979,-117.23385,,
20,-189,190,32.702979,-117.23385,,
17,-186,186,32.702979,-117.23385,,
18,-185,185,32.702979,-117.23385,,
15,-183,183,32.702979,-117.23385,,
18,-180,180,32.702979,-117.23385,,
15,-182,182,32.702979,-117.23385,,
18,-179,179,32.702979,-117.23385,,
17,-178,178,32.702979,-117.23385,,
16,-182,182,32.702979,-117.23385,,
16,-179,179,32.702990667,-117.233846667,,
15,-176,176,32.702990667,-117.233846667,,
13,-178,178,32.702990667,-117.233846667,,
16,-176,176,32.702990667,-117.233846667,,
15,-173,173,32.702990667,-117.233846667,,
18,-175,175,32.702990667,-117.233846667,,
12,-173,173,32.702990667,-117.233846667,,
14,-168,168,32.702990667,-117.233846667,,
12,-172,172,32.702990667,-117.233846667,,
18,-172,172,32.702990667,-117.233846667,,
14,-172,172,32.702990667,-117.233846667,,
14,-168,168,32.702990667,-117.233846667,,
15,-163,163,32.702990667,-117.233846667,,
14,-163,163,32.702990667,-117.233846667,,
12,-166,166,32.702990667,-117.233846667,,
15,-162,162,32.702990667,-117.233846667,,
17,-161,161,32.702990667,-117.233846667,,
17,-161,161,32.702990667,-117.233846667,,
16,-156,156,32.702990667,-117.233846667,,
13,-157,157,32.702990667,-117.233846667,,
16,-156,156,32.702990667,-117.233846667,,
15,-157,157,32.702990667,-117.233846667,,
17,-152,152,32.702990667,-117.233846667,,
18,-154,155,32.702990667,-117.233846667,,
18,-152,153,32.702990667,-117.233846667,,
18,-151,152,32.7030135,-117.233849167,,
18,-152,153,32.7030135,-117.233849167,,
16,-152,152,32.7030135,-117.233849167,,
15,-146,146,32.7030135,-117.233849167,,
18,-150,151,32.7030135,-117.233849167,,
16,-145,145,32.7030135,-117.233849167,,
17,-146,146,32.7030135,-117.233849167,,
18,-145,146,32.7030135,-117.233849167,,
16,-145,145,32.7030135,-117.233849167,,
15,-145,145,32.7030135,-117.233849167,,
14,-143,143,32.7030135,-117.233849167,,
9,-143,143,32.7030135,-117.233849167,,
14,-138,138,32.7030135,-117.233849167,,
17,-138,139,32.7030135,-117.233849167,,
15,-138,138,32.7030135,-117.233849167,,
15,-137,137,32.7030135,-117.233849167,,
15,-139,139,32.7030135,-117.233849167,,
18,-135,136,32.7030135,-117.233849167,,
14,-130,130,32.7030135,-117.233849167,,
16,-131,131,32.7030135,-117.233849167,,
14,-134,134,32.7030135,-117.233849167,,
16,-131,131,32.7030135,-117.233849167,,
11,-129,129,32.7030135,-117.233849167,,
13,-130,130,32.7030135,-117.233849167,,
11,-126,126,32.7030135,-117.233849167,,
13,-123,123,32.703043167,-117.233864167,,
12,-124,124,32.703043167,-117.233864167,,
14,-124,124,32.703043167,-117.233864167,,
15,-117,117,32.703043167,-117.233864167,,
15,-120,120,32.703043167,-117.233864167,,
14,-118,118,32.703043167,-117.233864167,,
15,-121,121,32.703043167,-117.233864167,,
16,-119,120,32.703043167,-117.233864167,,
13,-116,116,32.703043167,-117.233864167,,
15,-117,117,32.703043167,-117.233864167,,
14,-116,116,32.703043167,-117.233864167,,
12,-115,115,32.703043167,-117.233864167,,
15,-109,110,32.703043167,-117.233864167,,
15,-114,114,32.703043167,-117.233864167,,
17,-109,110,32.703043167,-117.233864167,,
16,-109,110,32.703043167,-117.233864167,,
17,-110,111,32.703043167,-117.233864167,,
19,-110,111,32.703043167,-117.233864167,,
17,-105,106,32.703043167,-117.233864167,,
17,-106,107,32.703043167,-117.233864167,,
15,-104,105,32.703043167,-117.233864167,,
15,-104,105,32.703043167,-117.233864167,,
14,-100,100,32.703043167,-117.233864167,,
17,-97,98,32.703053667,-117.233871,,
17,-98,99,32.703053667,-117.233871,,
17,-96,97,32.703053667,-117.233871,,
19,-93,94,32.703053667,-117.233871,,
16,-93,94,32.703053667,-117.233871,,
17,-93,94,32.703053667,-117.233871,,
17,-89,90,32.703053667,-117.233871,,
17,-86,87,32.703053667,-117.233871,,
15,-86,87,32.703053667,-117.233871,,
15,-87,88,32.703053667,-117.233871,,
15,-87,88,32.703053667,-117.233871,,
16,-86,87,32.703053667,-117.233871,,
16,-87,88,32.703053667,-117.233871,,
18,-86,87,32.703053667,-117.233871,,
18,-84,85,32.703053667,-117.233871,,
16,-86,87,32.703053667,-117.233871,,
18,-84,85,32.703053667,-117.233871,,
18,-77,79,32.703053667,-117.233871,,
16,-78,79,32.703053667,-117.233871,,
16,-81,82,32.703053667,-117.233871,,
18,-81,82,32.703053667,-117.233871,,
16,-74,75,32.703053667,-117.233871,,
17,-71,73,32.703053667,-117.233871,,
15,-74,75,32.703053667,-117.233871,,
15,-74,75,32.703053667,-117.233871,,
16,-73,74,32.703065333,-117.233882167,,
14,-72,73,32.703065333,-117.233882167,,
15,-73,74,32.703065333,-117.233882167,,
20,-69,71,32.703065333,-117.233882167,,
13,-64,65,32.703065333,-117.233882167,,
17,-70,72,32.703065333,-117.233882167,,
16,-67,68,32.703065333,-117.233882167,,
16,-63,65,32.703065333,-117.233882167,,
14,-67,68,32.703065333,-117.233882167,,
17,-64,66,32.703065333,-117.233882167,,
13,-62,63,32.703065333,-117.233882167,,
18,-56,58,32.703065333,-117.233882167,,
14,-58,59,32.703065333,-117.233882167,,
13,-58,59,32.703065333,-117.233882167,,
16,-60,62,32.703065333,-117.233882167,,
9,-56,56,32.703065333,-117.233882167,,
11,-53,54,32.703065333,-117.233882167,,
18,-54,56,32.703065333,-117.233882167,,
15,-52,54,32.703065333,-117.233882167,,
16,-49,51,32.703065333,-117.233882167,,
14,-48,50,32.703065333,-117.233882167,,
14,-48,50,32.703065333,-117.233882167,,
14,-48,50,32.703065333,-117.233882167,,
19,-47,50,32.703065333,-117.233882167,,
17,-43,46,32.703065333,-117.233882167,,
18,-47,50,32.70308275,-117.23389875,,
16,-42,44,32.70308275,-117.23389875,,
16,-40,43,32.70308275,-117.23389875,,
13,-40,42,32.70308275,-117.23389875,,
13,-39,41,32.70308275,-117.23389875,,
15,-33,36,32.70308275,-117.23389875,,
19,-33,38,32.70308275,-117.23389875,,
15,-33,36,32.70308275,-117.23389875,,
17,-35,38,32.70308275,-117.23389875,,
14,-33,35,32.70308275,-117.23389875,,
15,-31,34,32.70308275,-117.23389875,,
16,-28,32,32.70308275,-117.23389875,,
18,-27,32,32.70308275,-117.23389875,,
15,-26,30,32.70308275,-117.23389875,,
17,-27,31,32.70308275,-117.23389875,,
17,-25,30,32.70308275,-117.23389875,,
17,-19,25,32.70308275,-117.23389875,,
13,-22,25,32.70308275,-117.23389875,,
17,-20,26,32.70308275,-117.23389875,,
16,-17,23,32.70308275,-117.23389875,,
19,-18,26,32.70308275,-117.23389875,,
17,-12,20,32.70308275,-117.23389875,,
20,-16,25,32.70308275,-117.23389875,,
17,-10,19,32.70308275,-117.23389875,,
19,-10,21,32.70308275,-117.23389875,,
17,-9,19,32.703100167,-117.233915333,,
18,-7,19,32.703100167,-117.233915333,,
18,-8,19,32.703100167,-117.233915333,,
19,-8,20,32.703100167,-117.233915333,,
22,-8,23,32.703100167,-117.233915333,,
17,-7,18,32.703100167,-117.233915333,,
14,-5,14,32.703100167,-117.233915333,,
17,6,18,32.703100167,-117.233915333,,
19,6,19,32.703100167,-117.233915333,,
17,8,18,32.703100167,-117.233915333,,
13,6,14,32.703100167,-117.233915333,,
14,10,17,32.703100167,-117.233915333,,
15,10,18,32.703100167,-117.233915333,,
15,10,18,32.703100167,-117.233915333,,
15,12,19,32.703100167,-117.233915333,,
16,8,17,32.703100167,-117.233915333,,
14,13,19,32.703100167,-117.233915333,,
18,15,23,32.703100167,-117.233915333,,
15,14,20,32.703100167,-117.233915333,,
9,13,15,32.703100167,-117.233915333,,
12,18,21,32.703100167,-117.233915333,,
14,18,22,32.703100167,-117.233915333,,
14,21,25,32.703100167,-117.233915333,,
12,29,31,32.703100167,-117.233915333,,
15,24,28,32.703100167,-117.233915333,,
14,26,29,32.7031135,-117.233927,,
16,26,30,32.7031135,-117.233927,,
12,32,34,32.7031135,-117.233927,,
13,30,32,32.7031135,-117.233927,,
14,35,37,32.7031135,-117.233927,,
16,33,36,32.7031135,-117.233927,,
16,35,38,32.7031135,-117.233927,,
15,37,39,32.7031135,-117.233927,,
12,37,38,32.7031135,-117.233927,,
13,40,42,32.7031135,-117.233927,,
11,42,43,32.7031135,-117.233927,,
16,40,43,32.7031135,-117.233927,,
13,43,44,32.7031135,-117.233927,,
14,43,45,32.7031135,-117.233927,,
11,47,48,32.7031135,-117.233927,,
14,51,52,32.7031135,-117.233927,,
12,51,52,32.7031135,-117.233927,,
12,50,51,32.7031135,-117.233927,,
15,52,54,32.7031135,-117.233927,,
11,58,59,32.7031135,-117.233927,,
17,55,57,32.7031135,-117.233927,,
16,56,58,32.7031330003319,-117.233946694165,,
12,58,59,32.7031330003319,-117.233946694165,,
13,59,60,32.7031330003319,-117.233946694165,,
12,59,60,32.7031330003319,-117.233946694165,,
13,61,62,32.7031330003319,-117.233946694165,,
16,64,65,32.7031330003319,-117.233946694165,,
16,65,66,32.7031330003319,-117.233946694165,,
15,70,71,32.7031330003319,-117.233946694165,,
14,67,68,32.7031330003319,-117.233946694165,,
14,67,68,32.7031330003319,-117.233946694165,,
12,71,72,32.7031330003319,-117.233946694165,,
14,76,77,32.7031330003319,-117.233946694165,,
14,77,78,32.7031330003319,-117.233946694165,,
15,76,77,32.7031330003319,-117.233946694165,,
16,75,76,32.7031330003319,-117.233946694165,,
17,78,79,32.7031330003319,-117.233946694165,,
14,78,79,32.7031330003319,-117.233946694165,,
16,83,84,32.7031330003319,-117.233946694165,,
15,85,86,32.7031330003319,-117.233946694165,,
17,82,83,32.7031330003319,-117.233946694165,,
13,85,85,32.7031330003319,-117.233946694165,,
16,88,89,32.7031330003319,-117.233946694165,,
14,88,89,32.7031330003319,-117.233946694165,,
15,94,95,32.7031330003319,-117.233946694165,,
16,90,91,32.7031330003319,-117.233946694165,,
15,93,94,32.7031510558879,-117.233965629443,,
15,95,96,32.7031510558879,-117.233965629443,,
14,96,97,32.7031510558879,-117.233965629443,,
14,98,98,32.7031510558879,-117.233965629443,,
15,99,100,32.7031510558879,-117.233965629443,,
12,104,104,32.7031510558879,-117.233965629443,,
13,105,105,32.7031510558879,-117.233965629443,,
14,104,104,32.7031510558879,-117.233965629443,,
17,107,108,32.7031510558879,-117.233965629443,,
18,105,106,32.7031510558879,-117.233965629443,,
18,111,112,32.7031510558879,-117.233965629443,,
14,110,110,32.7031510558879,-117.233965629443,,
15,112,113,32.7031510558879,-117.233965629443,,
16,110,111,32.7031510558879,-117.233965629443,,
14,117,117,32.7031510558879,-117.233965629443,,
14,116,116,32.7031510558879,-117.233965629443,,
13,120,120,32.7031510558879,-117.233965629443,,
14,117,117,32.7031510558879,-117.233965629443,,
11,123,123,32.7031510558879,-117.233965629443,,
17,123,124,32.7031510558879,-117.233965629443,,
15,128,128,32.7031510558879,-117.233965629443,,
9,130,130,32.7031510558879,-117.233965629443,,
14,125,125,32.7031510558879,-117.233965629443,,
12,131,131,32.7031510558879,-117.233965629443,,
12,130,130,32.7031510558879,-117.233965629443,,
11,136,136,32.703169111444,-117.233984564722,,
11,136,136,32.703169111444,-117.233984564722,,
11,136,136,32.703169111444,-117.233984564722,,
11,137,137,32.703169111444,-117.233984564722,,
5,140,140,32.703169111444,-117.233984564722,,
9,143,143,32.703169111444,-117.233984564722,,
6,143,143,32.703169111444,-117.233984564722,,
12,145,145,32.703169111444,-117.233984564722,,
11,145,145,32.703169111444,-117.233984564722,,
11,148,148,32.703169111444,-117.233984564722,,
9,148,148,32.703169111444,-117.233984564722,,
5,151,151,32.703169111444,-117.233984564722,,
6,152,152,32.703169111444,-117.233984564722,,
12,154,154,32.703169111444,-117.233984564722,,
11,155,155,32.703169111444,-117.233984564722,,
8,154,154,32.703169111444,-117.233984564722,,
9,155,155,32.703169111444,-117.233984564722,,
6,158,158,32.703169111444,-117.233984564722,,
12,161,161,32.703169111444,-117.233984564722,,
8,161,161,32.703169111444,-117.233984564722,,
11,163,163,32.703169111444,-117.233984564722,,
11,166,166,32.703169111444,-117.233984564722,,
11,166,166,32.703169111444,-117.233984564722,,
14,172,172,32.703169111444,-117.233984564722,,
6,172,172,32.703169111444,-117.233984564722,,
6,172,172,32.703187167,-117.2340035,,
11,169,169,32.703187167,-117.2340035,,
8,175,175,32.703187167,-117.2340035,,
14,178,178,32.703187167,-117.2340035,,
14,178,178,32.703187167,-117.2340035,,
17,175,175,32.703187167,-117.2340035,,
12,181,181,32.703187167,-117.2340035,,
11,182,182,32.703187167,-117.2340035,,
11,182,182,32.703187167,-117.2340035,,
15,184,184,32.703187167,-117.2340035,,
9,185,185,32.703187167,-117.2340035,,
14,188,188,32.703187167,-117.2340035,,
11,190,190,32.703187167,-117.2340035,,
12,193,193,32.703187167,-117.2340035,,
14,193,193,32.703187167,-117.2340035,,
12,196,196,32.703187167,-117.2340035,,
12,196,196,32.703187167,-117.2340035,,
9,196,196,32.703187167,-117.2340035,,
14,193,193,32.703187167,-117.2340035,,
12,197,197,32.703187167,-117.2340035,,
9,202,202,32.703187167,-117.2340035,,
14,202,202,32.703187167,-117.2340035,,
12,202,202,32.703187167,-117.2340035,,
14,205,205,32.703187167,-117.2340035,,
17,203,203,32.703187167,-117.2340035,,
14,205,205,32.7031995,-117.2340225,,
15,210,210,32.7031995,-117.2340225,,
17,210,210,32.7031995,-117.2340225,,
15,213,213,32.7031995,-117.2340225,,
18,214,214,32.7031995,-117.2340225,,
17,213,213,32.7031995,-117.2340225,,
15,214,214,32.7031995,-117.2340225,,
14,219,219,32.7031995,-117.2340225,,
14,222,222,32.7031995,-117.2340225,,
18,222,222,32.7031995,-117.2340225,,
17,220,220,32.7031995,-117.2340225,,
11,225,225,32.7031995,-117.2340225,,
15,225,225,32.7031995,-117.2340225,,
15,225,225,32.7031995,-117.2340225,,
14,226,226,32.7031995,-117.2340225,,
17,229,229,32.7031995,-117.2340225,,
15,232,232,32.7031995,-117.2340225,,
17,238,238,32.7031995,-117.2340225,,
12,234,234,32.7031995,-117.2340225,,
14,232,232,32.7031995,-117.2340225,,
15,238,238,32.7031995,-117.2340225,,
17,238,238,32.7032185,-117.234045167,,
15,238,238,32.7032185,-117.234045167,,
15,241,241,32.7032185,-117.234045167,,
14,241,241,32.7032185,-117.234045167,,
18,243,243,32.7032185,-117.234045167,,
20,244,244,32.7032185,-117.234045167,,
17,250,250,32.7032185,-117.234045167,,
17,250,250,32.7032185,-117.234045167,,
17,250,250,32.7032185,-117.234045167,,
21,253,253,32.7032185,-117.234045167,,
20,250,250,32.7032185,-117.234045167,,
14,256,256,32.7032185,-117.234045167,,
17,253,253,32.7032185,-117.234045167,,
17,258,258,32.7032185,-117.234045167,,
15,259,259,32.7032185,-117.234045167,,
15,259,259,32.7032185,-117.234045167,,
17,255,255,32.7032185,-117.234045167,,
17,265,265,32.7032185,-117.234045167,,
12,262,262,32.7032185,-117.234045167,,
11,268,268,32.7032185,-117.234045167,,
15,264,264,32.7032185,-117.234045167,,
14,270,270,32.7032185,-117.234045167,,
11,268,268,32.7032185,-117.234045167,,
15,274,274,32.7032185,-117.234045167,,
17,276,276,32.7032185,-117.234045167,,
18,279,279,32.703231167,-117.2340615,,
17,280,280,32.703231167,-117.2340615,,
15,280,280,32.703231167,-117.2340615,,
17,282,282,32.703231167,-117.2340615,,
15,283,283,32.703231167,-117.2340615,,
14,283,283,32.703231167,-117.2340615,,
17,286,286,32.703231167,-117.2340615,,
18,288,288,32.703231167,-117.2340615,,
12,290,290,32.703231167,-117.2340615,,
21,294,294,32.703231167,-117.2340615,,
21,293,293,32.703231167,-117.2340615,,
17,293,293,32.703231167,-117.2340615,,
17,294,294,32.703231167,-117.2340615,,
18,299,299,32.703231167,-117.2340615,,
11,299,299,32.703231167,-117.2340615,,
21,302,302,32.703231167,-117.2340615,,
20,303,303,32.703231167,-117.2340615,,
17,303,303,32.703231167,-117.2340615,,
17,308,308,32.703231167,-117.2340615,,
14,306,306,32.703231167,-117.2340615,,
15,311,311,32.703231167,-117.2340615,,
17,311,311,32.703231167,-117.2340615,,
12,315,315,32.703231167,-117.2340615,,
17,312,312,32.703231167,-117.2340615,,
14,315,315,32.703231167,-117.2340615,,
18,315,315,32.7032505,-117.2340861665,,
11,318,318,32.7032505,-117.2340861665,,
14,323,323,32.7032505,-117.2340861665,,
11,321,321,32.7032505,-117.2340861665,,
15,323,323,32.7032505,-117.2340861665,,
14,324,324,32.7032505,-117.2340861665,,
15,326,326,32.7032505,-117.2340861665,,
14,326,326,32.7032505,-117.2340861665,,
12,329,329,32.7032505,-117.2340861665,,
14,332,332,32.7032505,-117.2340861665,,
12,333,333,32.7032505,-117.2340861665,,
11,335,335,32.7032505,-117.2340861665,,
12,335,335,32.7032505,-117.2340861665,,
11,338,338,32.7032505,-117.2340861665,,
11,338,338,32.7032505,-117.2340861665,,
12,344,344,32.7032505,-117.2340861665,,
11,341,341,32.7032505,-117.2340861665,,
12,341,341,32.7032505,-117.2340861665,,
15,347,347,32.7032505,-117.2340861665,,
9,353,353,32.7032505,-117.2340861665,,
17,353,353,32.7032505,-117.2340861665,,
14,354,354,32.7032505,-117.2340861665,,
15,357,357,32.7032505,-117.2340861665,,
15,359,359,32.7032505,-117.2340861665,,
15,359,359,32.7032505,-117.2340861665,,
6,365,365,32.703269833,-117.234110833,,
14,363,363,32.703269833,-117.234110833,,
15,365,365,32.703269833,-117.234110833,,
15,362,362,32.703269833,-117.234110833,,
12,365,365,32.703269833,-117.234110833,,
15,365,365,32.703269833,-117.234110833,,
15,371,371,32.703269833,-117.234110833,,
12,370,370,32.703269833,-117.234110833,,
12,371,371,32.703269833,-117.234110833,,
14,371,371,32.703269833,-117.234110833,,
12,374,374,32.703269833,-117.234110833,,
11,376,376,32.703269833,-117.234110833,,
14,377,377,32.703269833,-117.234110833,,
17,383,383,32.703269833,-117.234110833,,
14,380,380,32.703269833,-117.234110833,,
11,379,379,32.703269833,-117.234110833,,
9,382,382,32.703269833,-117.234110833,,
14,385,385,32.703269833,-117.234110833,,
9,385,385,32.703269833,-117.234110833,,
8,386,386,32.703269833,-117.234110833,,
11,388,388,32.703269833,-117.234110833,,
17,383,383,32.703269833,-117.234110833,,
17,385,385,32.703269833,-117.234110833,,
11,391,391,32.703269833,-117.234110833,,
12,389,389,32.703269833,-117.234110833,,
11,389,389,32.703285667,-117.234129833,,
14,392,392,32.703285667,-117.234129833,,
12,395,395,32.703285667,-117.234129833,,
9,395,395,32.703285667,-117.234129833,,
11,397,397,32.703285667,-117.234129833,,
11,398,398,32.703285667,-117.234129833,,
9,401,401,32.703285667,-117.234129833,,
12,398,398,32.703285667,-117.234129833,,
11,401,401,32.703285667,-117.234129833,,
9,401,401,32.703285667,-117.234129833,,
14,401,401,32.703285667,-117.234129833,,
11,404,404,32.703285667,-117.234129833,,
12,407,407,32.703285667,-117.234129833,,
9,401,401,32.703285667,-117.234129833,,
9,401,401,32.703285667,-117.234129833,,
12,403,403,32.703285667,-117.234129833,,
11,406,406,32.703285667,-117.234129833,,
8,407,407,32.703285667,-117.234129833,,
9,406,406,32.703285667,-117.234129833,,
11,409,409,32.703285667,-117.234129833,,
11,407,407,32.703285667,-117.234129833,,
11,404,404,32.703285667,-117.234129833,,
11,409,409,32.703285667,-117.234129833,,
9,415,415,32.7032955,-117.2341405,,
11,412,412,32.7032955,-117.2341405,,
9,412,412,32.7032955,-117.2341405,,
9,410,410,32.7032955,-117.2341405,,
11,409,409,32.7032955,-117.2341405,,
11,410,410,32.7032955,-117.2341405,,
14,413,413,32.7032955,-117.2341405,,
12,413,413,32.7032955,-117.2341405,,
9,413,413,32.7032955,-117.2341405,,
17,412,412,32.7032955,-117.2341405,,
8,413,413,32.7032955,-117.2341405,,
12,412,412,32.7032955,-117.2341405,,
12,412,412,32.7032955,-117.2341405,,
9,413,413,32.7032955,-117.2341405,,
11,410,410,32.7032955,-117.2341405,,
9,413,413,32.7032955,-117.2341405,,
11,413,413,32.7032955,-117.2341405,,
9,412,412,32.7032955,-117.2341405,,
9,412,412,32.7032955,-117.2341405,,
11,412,412,32.7032955,-117.2341405,,
9,410,410,32.7032955,-117.2341405,,
11,413,413,32.7032955,-117.2341405,,
11,415,415,32.7032955,-117.2341405,,
9,416,416,32.7032955,-117.2341405,,
8,415,415,32.7032955,-117.2341405,,
8,416,416,32.703321167,-117.234146667,,
11,416,416,32.703321167,-117.234146667,,
11,415,415,32.703321167,-117.234146667,,
8,418,418,32.703321167,-117.234146667,,
11,416,416,32.703321167,-117.234146667,,
8,418,418,32.703321167,-117.234146667,,
9,419,419,32.703321167,-117.234146667,,
11,418,418,32.703321167,-117.234146667,,
11,419,419,32.703321167,-117.234146667,,
17,419,419,32.703321167,-117.234146667,,
12,419,419,32.703321167,-117.234146667,,
12,418,418,32.703321167,-117.234146667,,
11,416,416,32.703321167,-117.234146667,,
17,419,419,32.703321167,-117.234146667,,
17,421,421,32.703321167,-117.234146667,,
12,425,425,32.703321167,-117.234146667,,
15,419,419,32.703321167,-117.234146667,,
12,425,425,32.703321167,-117.234146667,,
11,419,419,32.703321167,-117.234146667,,
12,427,427,32.703321167,-117.234146667,,
15,428,428,32.703321167,-117.234146667,,
11,430,430,32.703321167,-117.234146667,,
6,425,425,32.703321167,-117.234146667,,
12,427,427,32.703321167,-117.234146667,,
5,425,425,32.703321167,-117.234146667,,
6,425,425,32.703328667,-117.234141667,,
11,427,427,32.703328667,-117.234141667,,
8,427,427,32.703328667,-117.234141667,,
11,431,431,32.703328667,-117.234141667,,
5,425,425,32.703328667,-117.234141667,,
9,425,425,32.703328667,-117.234141667,,
5,431,431,32.703328667,-117.234141667,,
5,431,431,32.703328667,-117.234141667,,
5,427,427,32.703328667,-117.234141667,,
6,437,437,32.703328667,-117.234141667,,
5,443,443,32.703328667,-117.234141667,,
6,433,433,32.703328667,-117.234141667,,
6,434,434,32.703328667,-117.234141667,,
5,442,442,32.703328667,-117.234141667,,
5,442,442,32.703328667,-117.234141667,,
5,443,443,32.703328667,-117.234141667,,
3,437,437,32.703328667,-117.234141667,,
8,436,436,32.703328667,-117.234141667,,
8,436,436,32.703328667,-117.234141667,,
5,436,436,32.703328667,-117.234141667,,
6,437,437,32.703328667,-117.234141667,,
11,425,425,32.703328667,-117.234141667,,
6,430,430,32.703328667,-117.234141667,,
6,436,436,32.703328667,-117.234141667,,
9,434,434,32.703328667,-117.234141667,,
9,434,434,32.703340667,-117.2341285,,
9,431,431,32.703340667,-117.2341285,,
11,443,443,32.703340667,-117.2341285,,
6,436,436,32.703340667,-117.2341285,,
8,434,434,32.703340667,-117.2341285,,
11,433,433,32.703340667,-117.2341285,,
5,425,425,32.703340667,-117.2341285,,
5,431,431,32.703340667,-117.2341285,,
6,431,431,32.703340667,-117.2341285,,
9,431,431,32.703340667,-117.2341285,,
15,430,430,32.703340667,-117.2341285,,
6,425,425,32.703340667,-117.2341285,,
11,425,425,32.703340667,-117.2341285,,
14,427,427,32.703340667,-117.2341285,,
9,425,425,32.703340667,-117.2341285,,
11,419,419,32.703340667,-117.2341285,,
6,422,422,32.703340667,-117.2341285,,
9,419,419,32.703340667,-117.2341285,,
5,418,418,32.703340667,-117.2341285,,
9,418,418,32.703340667,-117.2341285,,
9,415,415,32.703340667,-117.2341285,,
5,419,419,32.703340667,-117.2341285,,
5,416,416,32.703340667,-117.2341285,,
5,416,416,32.703340667,-117.2341285,,
5,416,416,32.703340667,-117.2341285,,
5,419,419,32.703351,-117.234108333,,
9,419,419,32.703351,-117.234108333,,
8,415,415,32.703351,-117.234108333,,
9,413,413,32.703351,-117.234108333,,
8,418,418,32.703351,-117.234108333,,
6,416,416,32.703351,-117.234108333,,
5,419,419,32.703351,-117.234108333,,
8,413,413,32.703351,-117.234108333,,
6,415,415,32.703351,-117.234108333,,
6,415,415,32.703351,-117.234108333,,
5,413,413,32.703351,-117.234108333,,
5,410,410,32.703351,-117.234108333,,
8,413,413,32.703351,-117.234108333,,
5,413,413,32.703351,-117.234108333,,
8,413,413,32.703351,-117.234108333,,
11,413,413,32.703351,-117.234108333,,
8,413,413,32.703351,-117.234108333,,
11,413,413,32.703351,-117.234108333,,
11,410,410,32.703351,-117.234108333,,
9,410,410,32.703351,-117.234108333,,
6,407,407,32.703351,-117.234108333,,
5,409,409,32.703358333,-117.234088167,,
8,407,407,32.703358333,-117.234088167,,
9,407,407,32.703358333,-117.234088167,,
3,401,401,32.703358333,-117.234088167,,
8,404,404,32.703358333,-117.234088167,,
9,403,403,32.703358333,-117.234088167,,
5,404,404,32.703358333,-117.234088167,,
6,401,401,32.703358333,-117.234088167,,
8,403,403,32.703358333,-117.234088167,,
8,407,407,32.703358333,-117.234088167,,
5,407,407,32.703358333,-117.234088167,,
8,397,397,32.703358333,-117.234088167,,
9,401,401,32.703358333,-117.234088167,,
11,397,397,32.703358333,-117.234088167,,
9,395,395,32.703358333,-117.234088167,,
11,398,398,32.703358333,-117.234088167,,
11,401,401,32.703358333,-117.234088167,,
9,394,394,32.703358333,-117.234088167,,
11,395,395,32.703358333,-117.234088167,,
8,392,392,32.703358333,-117.234088167,,
5,397,397,32.703358333,-117.234088167,,
6,395,395,32.703358333,-117.234088167,,
6,389,389,32.703358333,-117.234088167,,
9,388,388,32.703358333,-117.234088167,,
5,391,391,32.703358333,-117.234088167,,
11,391,391,32.7033665,-117.2340475,,
9,389,389,32.7033665,-117.2340475,,
9,383,383,32.7033665,-117.2340475,,
11,389,389,32.7033665,-117.2340475,,
11,392,392,32.7033665,-117.2340475,,
11,383,383,32.7033665,-117.2340475,,
14,386,386,32.7033665,-117.2340475,,
11,386,386,32.7033665,-117.2340475,,
9,382,382,32.7033665,-117.2340475,,
12,386,386,32.7033665,-117.2340475,,
15,389,389,32.7033665,-117.2340475,,
11,382,382,32.7033665,-117.2340475,,
12,383,383,32.7033665,-117.2340475,,
12,379,379,32.7033665,-117.2340475,,
12,380,380,32.7033665,-117.2340475,,
12,379,379,32.7033665,-117.2340475,,
11,380,380,32.7033665,-117.2340475,,
11,377,377,32.7033665,-117.2340475,,
12,380,380,32.7033665,-117.2340475,,
11,376,376,32.7033665,-117.2340475,,
12,377,377,32.7033665,-117.2340475,,
11,373,373,32.7033665,-117.2340475,,
9,376,376,32.7033665,-117.2340475,,
14,377,377,32.7033665,-117.2340475,,
12,373,373,32.7033665,-117.2340475,,
6,366,366,32.703365333,-117.234024667,,
8,371,371,32.703365333,-117.234024667,,
11,366,366,32.703365333,-117.234024667,,
5,370,370,32.703365333,-117.234024667,,
5,368,368,32.703365333,-117.234024667,,
8,370,370,32.703365333,-117.234024667,,
11,365,365,32.703365333,-117.234024667,,
9,370,370,32.703365333,-117.234024667,,
8,365,365,32.703365333,-117.234024667,,
5,362,362,32.703365333,-117.234024667,,
5,362,362,32.703365333,-117.234024667,,
5,366,366,32.703365333,-117.234024667,,
5,368,368,32.703365333,-117.234024667,,
6,363,363,32.703365333,-117.234024667,,
6,365,365,32.703365333,-117.234024667,,
6,360,360,32.703365333,-117.234024667,,
8,359,359,32.703365333,-117.234024667,,
8,357,357,32.703365333,-117.234024667,,
5,357,357,32.703365333,-117.234024667,,
9,359,359,32.703365333,-117.234024667,,
11,354,354,32.703365333,-117.234024667,,
11,356,356,32.703365333,-117.234024667,,
12,356,356,32.703365333,-117.234024667,,
9,357,357,32.703365333,-117.234024667,,
11,356,356,32.703365333,-117.234024667,,
11,357,357,32.703365833,-117.2340038335,,
11,350,350,32.703365833,-117.2340038335,,
11,356,356,32.703365833,-117.2340038335,,
11,347,347,32.703365833,-117.2340038335,,
11,351,351,32.703365833,-117.2340038335,,
